title,id,language,ontologyId,address,position,access,distance,categories,foodTypes,references,contacts,openingHours,province
Sun Tha Restaurant and Guesthouse,here:pds:place:116w67kg-0fb8322a57f8426294dc863eca80f319,en,here:cm:ontology:restaurant,"{'label': 'Sun Tha Restaurant and Guesthouse, 190501 ស្ទឹងត្រែង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្ទឹងត្រែង', 'city': 'ស្ទឹងត្រែង', 'district': 'ស្ទឹងត្រែង', 'postalCode': '190501'}","{'lat': 13.52881, 'lng': 105.97112}","[{'lat': 13.52868, 'lng': 105.9711}]",95426,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}, {'id': '201-000', 'name': 'Chinese'}, {'id': '256-000', 'name': 'Cambodian'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '12581422'}]","[{'phone': [{'value': '+85510946062'}, {'value': '+85511946062'}]}]",Not Available,Stung Treng
The Garden Guesthouse & Restaurant,here:pds:place:116w67kg-71ee33bfb0e8468ba08cb323d3e29f7e,en,here:cm:ontology:restaurant,"{'label': 'The Garden Guesthouse & Restaurant, 190501 ស្ទឹងត្រែង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្ទឹងត្រែង', 'city': 'ស្ទឹងត្រែង', 'district': 'ស្ទឹងត្រែង', 'postalCode': '190501'}","{'lat': 13.52906, 'lng': 105.9635}","[{'lat': 13.52904, 'lng': 105.96364}]",95580,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85598929992'}]}],Not Available,Stung Treng
Ponika's Palace,here:pds:place:116w67kg-3504081f1b10411495fd31e4f287e30c,en,here:cm:ontology:restaurant,"{'label': ""Ponika's Palace, 190501 ស្ទឹងត្រែង, កម្ពុជា"", 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្ទឹងត្រែង', 'city': 'ស្ទឹងត្រែង', 'district': 'ស្ទឹងត្រែង', 'postalCode': '190501'}","{'lat': 13.53069, 'lng': 105.97248}","[{'lat': 13.53067, 'lng': 105.97262}]",95610,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}, {'id': '256-000', 'name': 'Cambodian'}, {'id': '300-000', 'name': 'European'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '6002402'}]",[{'phone': [{'value': '+85512916441'}]}],Not Available,Stung Treng
Riverside Villa Boutique,here:pds:place:116w3gpp-aaf950d400a04d62b009a4d665faea6c,en,here:cm:ontology:accommodation,"{'label': 'Riverside Villa Boutique, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.07644, 'lng': 105.80161}","[{'lat': 11.07631, 'lng': 105.80164}]",52461,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}, {'id': '500-5100-0000', 'name': 'Lodging'}]",,Not Available,[{'phone': [{'value': '+85510840340'}]}],Not Available,Svay Rieng
Lucky Ruby Border Casino,here:pds:place:116w3gq4-b34ac9ddae07448e945b933b3470c875,en,here:cm:ontology:accommodation,"{'label': 'Lucky Ruby Border Casino, 200202 កំពង់រោទិ៍, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'កំពង់រោទិ៍', 'district': 'ញរ', 'postalCode': '200202'}","{'lat': 10.91916, 'lng': 105.93929}","[{'lat': 10.91906, 'lng': 105.93938}]",28235,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '8687353'}]","[{'phone': [{'value': '+855979388889'}], 'www': [{'value': 'http://ruby89.com'}]}]",Not Available,Svay Rieng
Gardenhotel,here:pds:place:116w3gqz-07293d53957b46069341783f3052f468,en,here:cm:ontology:accommodation,"{'label': 'Gardenhotel, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.05703, 'lng': 106.10525}","[{'lat': 11.05703, 'lng': 106.10516}]",30444,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}, {'id': '500-5100-0000', 'name': 'Lodging'}]",,Not Available,[{'phone': [{'value': '+855977013207'}]}],Not Available,Svay Rieng
Bavet Boutique Hotel,here:pds:place:116w3gqy-e0b9d279626895b1c7cfb8a09970cf00,en,here:cm:ontology:accommodation,"{'label': 'Bavet Boutique Hotel, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.06073, 'lng': 106.12369}","[{'lat': 11.06077, 'lng': 106.12382}]",32192,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '23147416'}]","[{'phone': [{'value': '+85515949438'}], 'www': [{'value': 'http://www.facebook.com/bavetboutiquehotel'}]}]",Not Available,Svay Rieng
Lucky89 Casino & Resort,here:pds:place:116w3gmd-32d6acfa88c7461aaada0b4d456db897,en,here:cm:ontology:accommodation,"{'label': 'Lucky89 Casino & Resort, 200210 កំពង់រោទិ៍, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'កំពង់រោទិ៍', 'district': 'ថ្មី', 'postalCode': '200210'}","{'lat': 10.84275, 'lng': 105.92997}","[{'lat': 10.84276, 'lng': 105.9301}]",36003,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}, {'id': '200-2000-0000', 'name': 'Nightlife-Entertainment'}, {'id': '700-7100-0000', 'name': 'Communication/Media'}]",,Not Available,[{'www': [{'value': 'http://www.lucky-89.com'}]}],Not Available,Svay Rieng
My Home BBQ I II & III,here:pds:place:116w3gpp-fde5c3b739a7450aaca44efcc8b308f8,en,here:cm:ontology:casual_dining,"{'label': 'My Home BBQ I II & III, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.0831, 'lng': 105.80055}","[{'lat': 11.0831, 'lng': 105.80055}]",227506,"[{'id': '100-1000-0001', 'name': 'Casual Dining', 'primary': True}]","[{'id': '800-078', 'name': 'Grill', 'primary': True}]",Not Available,[{'phone': [{'value': '+85560992999'}]}],Not Available,Svay Rieng
Twin House Street Food-Coffee,here:pds:place:116w3gpp-c4286c5fc8b64ce78d9a9fd9f748e2d9,en,here:cm:ontology:coffee,"{'label': 'Twin House Street Food-Coffee, ផ្លូវ 334, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'street': 'ផ្លូវ 334', 'postalCode': '200701'}","{'lat': 11.08369, 'lng': 105.80219}","[{'lat': 11.08367, 'lng': 105.80205}]",227350,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+855974101113'}]}],Not Available,Svay Rieng
Coffee Today Svayreing,here:pds:place:116w3gpp-631fb2b92d894475b8bc94c86575f061,en,here:cm:ontology:coffee,"{'label': 'Coffee Today Svayreing, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08022, 'lng': 105.80488}","[{'lat': 11.08013, 'lng': 105.8047}]",227503,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85510879254'}]}],Not Available,Svay Rieng
Seventy Seven Coffee & Bar,here:pds:place:116w3gpp-5448cfd11a8148f383319d584ac94463,en,here:cm:ontology:coffee,"{'label': 'Seventy Seven Coffee & Bar, 200705 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ចេក', 'postalCode': '200705'}","{'lat': 11.09602, 'lng': 105.77645}","[{'lat': 11.09604, 'lng': 105.77631}]",227828,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}, {'id': '100-1100-0010', 'name': 'Coffee Shop'}, {'id': '200-2000-0011', 'name': 'Bar or Pub'}]",,Not Available,[{'phone': [{'value': '+85570415606'}]}],Not Available,Svay Rieng
Ben Coffee,here:pds:place:116w3gpp-2758e68c26af4418a686c511af955f61,en,here:cm:ontology:coffee,"{'label': 'Ben Coffee, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08017, 'lng': 105.79927}","[{'lat': 11.0803, 'lng': 105.79927}]",227853,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}, {'id': '100-1100-0010', 'name': 'Coffee Shop'}]",,Not Available,[{'phone': [{'value': '+85586531354'}]}],Not Available,Svay Rieng
"Dynasty Entertainment Co., LTD",here:pds:place:116w3gqz-b4905f65bb6e116a8ffac0d92609b3c6,en,here:cm:ontology:hostel,"{'label': 'Dynasty Entertainment Co., LTD, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.06266, 'lng': 106.13735}","[{'lat': 11.06253, 'lng': 106.13738}]",151027,"[{'id': '500-5100-0055', 'name': 'Hostel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '25397457'}]","[{'phone': [{'value': '+855979780029'}], 'www': [{'value': 'www.dynstycaskh.com'}]}]",Not Available,Svay Rieng
Le Macau,here:pds:place:116w3gqz-c81b94d9b15140f9996feba689d103d5,en,here:cm:ontology:hotel,"{'label': 'Le Macau, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.07296, 'lng': 106.16776}","[{'lat': 11.07243, 'lng': 106.16635}]",208482,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}, {'id': '700-7200-0328', 'name': 'B2B Sales & Services'}]",,Not Available,[{'www': [{'value': 'http://www.lemacau.com'}]}],Not Available,Svay Rieng
Dynasty Casino Hotel,here:pds:place:116w3gqz-8275a583103a42b59b3c52e2df555a75,en,here:cm:ontology:hotel,"{'label': 'Dynasty Casino Hotel, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.07289, 'lng': 106.16492}","[{'lat': 11.07294, 'lng': 106.16505}]",208621,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}, {'id': '200-2300-0021', 'name': 'Casino'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '26229962'}]","[{'phone': [{'value': '+85510592727', 'categories': [{'id': '200-2300-0021'}]}, {'value': '+85544712999'}], 'www': [{'value': 'https://www.dynastycaskh.com', 'categories': [{'id': '500-5000-0053'}]}]}]",Not Available,Svay Rieng
Las Vegas Sun Hotel & Casino,here:pds:place:116w3gqz-75b50720eeec43d0ad468fde7fc5a2c2,en,here:cm:ontology:hotel,"{'label': 'Las Vegas Sun Hotel & Casino, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.07041, 'lng': 106.15693}","[{'lat': 11.07047, 'lng': 106.15706}]",209244,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '3387032'}]","[{'phone': [{'value': '+85544945045'}], 'www': [{'value': 'http://lasvegas-sun.com'}]}]",Not Available,Svay Rieng
Bavet Boutique Hotel,here:pds:place:116w3gqz-a41c264fce1107be3ce2ea3dbc8b689e,en,here:cm:ontology:hotel,"{'label': 'Bavet Boutique Hotel, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.06428, 'lng': 106.13746}","[{'lat': 11.06428, 'lng': 106.13746}]",210780,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '23147407'}]","[{'phone': [{'value': '+85515949438'}], 'www': [{'value': 'https://www.facebook.com/bavetboutiquehotel'}]}]",Not Available,Svay Rieng
ខ្ញុំអ្នកស្វាយរៀង,here:pds:place:116w3gpp-dead1e0661a342cfa5cdcbfc44d24de0,km,here:cm:ontology:park_recreation_area,"{'label': 'ខ្ញុំអ្នកស្វាយរៀង, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08327, 'lng': 105.801}","[{'lat': 11.08314, 'lng': 105.80101}]",115494,"[{'id': '550-5510-0202', 'name': 'Park-Recreation Area', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85515973536'}]}],Not Available,Svay Rieng
"The Voice KTV Family, Svay Rieng",here:pds:place:116w3gpp-b6c37974bff346f8a5344ed5582a8b2e,en,here:cm:ontology:restaurant,"{'label': 'The Voice KTV Family, Svay Rieng, 200702 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ព្រៃឆ្លក', 'postalCode': '200702'}","{'lat': 11.0947, 'lng': 105.79458}","[{'lat': 11.09472, 'lng': 105.79473}]",50513,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85512940018'}]}],Not Available,Svay Rieng
The for Life Coffee,here:pds:place:116w3gpp-a87022d66e164dc2a851a5fb089a16d1,en,here:cm:ontology:restaurant,"{'label': 'The for Life Coffee, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.09077, 'lng': 105.79503}","[{'lat': 11.09073, 'lng': 105.79516}]",50846,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85510701199'}]}],Not Available,Svay Rieng
Roth Heng Heng BBQ,here:pds:place:116w3gpp-415e2d840d664f7895f75b89cf7004a9,en,here:cm:ontology:restaurant,"{'label': 'Roth Heng Heng BBQ, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08376, 'lng': 105.79514}","[{'lat': 11.08376, 'lng': 105.79507}]",51388,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '101-003', 'name': 'American-Barbecue', 'primary': True}, {'id': '800-078', 'name': 'Grill'}]",Not Available,[{'phone': [{'value': '+855885700990'}]}],Not Available,Svay Rieng
Babylon KH Group,here:pds:place:116w3gpp-65efd362bf9c443f923ef3676ea88515,en,here:cm:ontology:restaurant,"{'label': 'Babylon KH Group, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.0833, 'lng': 105.8}","[{'lat': 11.08305, 'lng': 105.80002}]",51809,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '250-000', 'name': 'Middle Eastern', 'primary': True}]",Not Available,[{'phone': [{'value': '+855979996657'}]}],Not Available,Svay Rieng
ភាពអាហារឆ្ងាញ់,here:pds:place:116w3gpp-7839a490a9a945e3aa6d29538cc83a1e,km,here:cm:ontology:restaurant,"{'label': 'ភាពអាហារឆ្ងាញ់, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08318, 'lng': 105.80001}","[{'lat': 11.08305, 'lng': 105.80002}]",51819,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+855962424181'}]}],Not Available,Svay Rieng
ហាងបាញ់កាញ់ស្វាយរៀង,here:pds:place:116w3gpp-2d78f603d6664807830d492a7c58c3ae,km,here:cm:ontology:restaurant,"{'label': 'ហាងបាញ់កាញ់ស្វាយរៀង, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.07787, 'lng': 105.79813}","[{'lat': 11.0779, 'lng': 105.79802}]",52077,"[{'id': '100-1000-0009', 'name': 'Fast Food', 'primary': True}]",,Not Available,"[{'phone': [{'value': '+855885134948'}], 'www': [{'value': 'https://bousra.blogspot.com'}]}]",Not Available,Svay Rieng
បាញ់ឆែវ ចែមុំ ក្រុងបាវិត,here:pds:place:116w3gqz-43ac0c2389a24d93a87843942ce38334,km,here:cm:ontology:restaurant,"{'label': 'បាញ់ឆែវ ចែមុំ ក្រុងបាវិត, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.08731, 'lng': 106.14561}","[{'lat': 11.08725, 'lng': 106.14549}]",33672,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85593512174'}]}],Not Available,Svay Rieng
Bavet City,here:pds:place:116w3gqy-d5c45ddf1fef4c5f9452acddc7519853,en,here:cm:ontology:restaurant,"{'label': 'Bavet City, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.06936, 'lng': 106.1539}","[{'lat': 11.06931, 'lng': 106.15377}]",35048,"[{'id': '200-2000-0000', 'name': 'Nightlife-Entertainment', 'primary': True}, {'id': '100-1000-0000', 'name': 'Restaurant'}]","[{'id': '101-003', 'name': 'American-Barbecue', 'primary': True}]",Not Available,"[{'phone': [{'value': '+85516343424'}], 'www': [{'value': 'http://Www.khmersong.com'}]}]",Not Available,Svay Rieng
"Shanghai Resort Co., LTD",here:pds:place:116d408k-528bd850734108fd4f1ad666858e24e1,en,here:cm:ontology:restaurant,"{'label': 'Shanghai Resort Co., LTD, 200105 ចន្ទ្រា, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ចន្ទ្រា', 'district': 'សំរោង', 'postalCode': '200105'}","{'lat': 10.9292, 'lng': 106.14091}","[{'lat': 10.92907, 'lng': 106.14094}]",40952,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}, {'id': '100-1000-0000', 'name': 'Restaurant'}, {'id': '700-7400-0292', 'name': 'Wellness Center & Services'}]","[{'id': '201-000', 'name': 'Chinese', 'primary': True}]",Not Available,"[{'phone': [{'value': '+855887121500'}], 'www': [{'value': 'http://www.shanghairesortcasino.com'}]}]",Not Available,Svay Rieng
Takeo Villa,here:pds:place:116w3fw2-2c2eb784a10c4b06bf65e13f70677e17,en,here:cm:ontology:accommodation,"{'label': 'Takeo Villa, 211003 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្រៅ', 'postalCode': '211003'}","{'lat': 10.9833, 'lng': 104.783}","[{'lat': 10.9833, 'lng': 104.783}]",7231,"[{'id': '500-5000-0000', 'name': 'Hotel/Motel', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85512924413'}]}],Not Available,Takéo
Socheata Beauty Salon,here:pds:place:116w3fw2-389a30e921ed493792cf348190048486,en,here:cm:ontology:barber,"{'label': 'Socheata Beauty Salon, 211003 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្រៅ', 'postalCode': '211003'}","{'lat': 10.98221, 'lng': 104.77983}","[{'lat': 10.98221, 'lng': 104.77982}]",69028,"[{'id': '600-6950-0399', 'name': 'Barber', 'primary': True}, {'id': '600-6950-0000', 'name': 'Hair & Beauty'}, {'id': '600-6950-0401', 'name': 'Hair Salon'}]",,Not Available,[{'phone': [{'value': '+85512649858'}]}],Not Available,Takéo
Nay-Café,here:pds:place:116w3fqu-4cedb70aa712425294bb439c41e71d89,en,here:cm:ontology:coffee,"{'label': 'Nay-Café, 210214 ត្រាំកក់, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ត្រាំកក់', 'district': 'ត្រពាំងធំខាងជើង', 'postalCode': '210214'}","{'lat': 11.0353, 'lng': 104.58915}","[{'lat': 11.0353, 'lng': 104.58915}]",61938,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85516789416'}]}],Not Available,Takéo
Lee Coffee & Restaurant,here:pds:place:116w3fqt-babf38ba0c3e40aebae12a4d7189ec15,en,here:cm:ontology:coffee,"{'label': 'Lee Coffee & Restaurant, ផ្លូវជាតិ 3, 210201 ត្រាំកក់, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ត្រាំកក់', 'district': 'អង្គតាសោម', 'street': 'ផ្លូវជាតិ 3', 'postalCode': '210201'}","{'lat': 11.00431, 'lng': 104.67046}","[{'lat': 11.00434, 'lng': 104.67033}]",63399,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85516334232'}]}],Not Available,Takéo
Nature Café,here:pds:place:116w3fw8-c6ee489e5a2b49c181416df10034eb26,en,here:cm:ontology:coffee,"{'label': 'Nature Café, ផ្លូវជាតិ 2, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'street': 'ផ្លូវជាតិ 2', 'postalCode': '211002'}","{'lat': 10.98923, 'lng': 104.77017}","[{'lat': 10.98936, 'lng': 104.77018}]",68875,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85598339957'}]}],Not Available,Takéo
Kelvin Coffee,here:pds:place:116w3fw8-d37d00be3d1e4a7db344e59bbf2a0774,en,here:cm:ontology:coffee,"{'label': 'Kelvin Coffee, ផ្លូវជាតិ 2, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'street': 'ផ្លូវជាតិ 2', 'postalCode': '211002'}","{'lat': 10.98949, 'lng': 104.77039}","[{'lat': 10.98936, 'lng': 104.77038}]",68913,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}, {'id': '100-1100-0010', 'name': 'Coffee Shop'}]","[{'id': '256-000', 'name': 'Cambodian', 'primary': True}]",Not Available,[{'phone': [{'value': '+85512647568'}]}],Not Available,Takéo
Kelvin Coffee & Supermart,here:pds:place:116w6497-58ef2da308894d57a254de9ab4390f5f,en,here:cm:ontology:coffee,"{'label': 'Kelvin Coffee & Supermart, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.98969, 'lng': 104.7709}","[{'lat': 10.98975, 'lng': 104.77089}]",68967,"[{'id': '600-6900-0000', 'name': 'Consumer Goods', 'primary': True}, {'id': '100-1100-0010', 'name': 'Coffee Shop'}]",,Not Available,[{'phone': [{'value': '+85516647568'}]}],Not Available,Takéo
K Mart &Café,here:pds:place:116w3fw2-658c2744d9d74690abc163d17e2d917d,en,here:cm:ontology:coffee,"{'label': 'K Mart &Café, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.9881, 'lng': 104.77706}","[{'lat': 10.98818, 'lng': 104.77707}]",69295,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85512260356'}]}],Not Available,Takéo
Linking Coffee Takeo,here:pds:place:116w3fw8-8fee6f4b1123404d8a8ba6e883503070,en,here:cm:ontology:coffee,"{'label': 'Linking Coffee Takeo, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.99047, 'lng': 104.77463}","[{'lat': 10.99046, 'lng': 104.77449}]",69307,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85570752704'}]}],Not Available,Takéo
Cup Container,here:pds:place:116w3fw8-b16b9e8a3e6f42a48a7f86ab67b331f7,en,here:cm:ontology:coffee,"{'label': 'Cup Container, ផ្លូវជាតិ 2, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'street': 'ផ្លូវជាតិ 2', 'postalCode': '211002'}","{'lat': 10.98891, 'lng': 104.77664}","[{'lat': 10.98903, 'lng': 104.77665}]",69330,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85512335350'}]}],Not Available,Takéo
