image_src,title,description,province,id,address,position,mapView,scoring
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-14-54am-thumb245x150.png,Cultural Village,The Cambodian Cultural Village is designed to provide tourists with an excellent insight into the life and,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-41-44am-thumb245x150.png,"បារាយណ៍, កម្ពុជា",A ´baray´ is a water reservoir – an area of land where dikes have been raised to catch and hold water.,Siem Reap,here:cm:namedplace:28375684,"{'label': 'បារាយណ៍, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ធំ', 'city': 'បារាយណ៍', 'postalCode': '060103'}","{'lat': 12.40409, 'lng': 104.99655}","{'west': 104.85132, 'south': 12.19013, 'east': 105.40167, 'north': 12.5415}","{'queryScore': 0.83, 'fieldScore': {'city': 0.95}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-58-19am-thumb245x150.jpg,"ផ្លូវ 8-ប៉េ អ៊ុយ បេ, 171202 សៀមរាប, កម្ពុជា","In Siem Reap, after returning from the temple tours in the evening, many tourists are taken to the Pub Street",Siem Reap,here:af:streetsection:QmlXPv4-4AhdHCjsmzwj6A,"{'lat': 13.35461, 'lng': 103.85436}","{'west': 103.8536, 'south': 13.35429, 'east': 103.85511, 'north': 13.35497}","{'queryScore': 0.99, 'fieldScore': {'streets': [0.9]}}",
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-38-27am-thumb245x150.png,"ស្ពានថ្ម, ដង្កោរ, ភ្នំពេញ, កម្ពុជា",‘Spean Thma’ literally translates to ‘Stone Bridge’. Remnants of an ancient bridge over the Siem Reap River.,Siem Reap,here:cm:namedplace:28375757,"{'label': 'ស្ពានថ្ម, ដង្កោរ, ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដង្កោរ', 'subdistrict': 'ស្ពានថ្ម', 'postalCode': '120512'}","{'lat': 11.45978, 'lng': 104.8766}","{'west': 104.85991, 'south': 11.44617, 'east': 104.89056, 'north': 11.47744}","{'queryScore': 1.0, 'fieldScore': {'subdistrict': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-32-36am-thumb245x150.png,"ព្រះផុស, គាស់ក្រឡ, កម្ពុជា",Five small temples set in a quiet area opposite the Terrace of the Leper King. Most of the construction is fro...,Siem Reap,here:cm:namedplace:28376652,"{'label': 'ព្រះផុស, គាស់ក្រឡ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'បាត់ដំបង', 'city': 'គាស់ក្រឡ', 'district': 'ព្រះផុស', 'postalCode': '021204'}","{'lat': 12.68521, 'lng': 103.27531}","{'west': 103.23761, 'south': 12.62133, 'east': 103.32636, 'north': 12.76808}","{'queryScore': 0.4, 'fieldScore': {'district': 0.61}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-26-38am-thumb245x150.png,"ព្រះប្រឡាយ, ត្រពាំងប្រាសាទ, កម្ពុជា","Picturesque sandstone and laterite tower in a cool, shaded forest setting, in the area behind the Terrace of",Siem Reap,here:cm:namedplace:28377090,"{'label': 'ព្រះប្រឡាយ, ត្រពាំងប្រាសាទ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ឧត្តរមានជ័យ', 'city': 'ត្រពាំងប្រាសាទ', 'district': 'ព្រះប្រឡាយ', 'postalCode': '240404'}","{'lat': 14.32682, 'lng': 104.40987}","{'west': 104.37048, 'south': 14.32461, 'east': 104.46563, 'north': 14.33777}","{'queryScore': 0.79, 'fieldScore': {'district': 0.86}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-09-50am-thumb245x150.jpg,"ប្រាសាទ, ស្អាង, កម្ពុជា","Small, ruined towers standing in a quiet section of Angkor Thom. Inscriptions indicate that the site was used",Siem Reap,here:cm:namedplace:28375802,"{'label': 'ប្រាសាទ, ស្អាង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កណ្ដាល', 'city': 'ស្អាង', 'district': 'ប្រាសាទ', 'postalCode': '080906'}","{'lat': 11.29052, 'lng': 105.13324}","{'west': 105.09909, 'south': 11.2801, 'east': 105.16864, 'north': 11.36579}","{'queryScore': 0.46, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-07-01am-thumb245x150.jpg,"ប្រាសាទ, ស្អាង, កម្ពុជា",Angkor Thom: Architecturally unimpressive but historically important small tower. Also known as ‘Monument,Siem Reap,here:cm:namedplace:28375802,"{'label': 'ប្រាសាទ, ស្អាង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កណ្ដាល', 'city': 'ស្អាង', 'district': 'ប្រាសាទ', 'postalCode': '080906'}","{'lat': 11.29052, 'lng': 105.13324}","{'west': 105.09909, 'south': 11.2801, 'east': 105.16864, 'north': 11.36579}","{'queryScore': 0.46, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-55-33am-thumb245x150.png,"ប្រាសាទ, ស្អាង, កម្ពុជា",Twelve nearly identical laterite and sandstone towers that stand opposite and parallel to the Terrace of the,Siem Reap,here:cm:namedplace:28375802,"{'label': 'ប្រាសាទ, ស្អាង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កណ្ដាល', 'city': 'ស្អាង', 'district': 'ប្រាសាទ', 'postalCode': '080906'}","{'lat': 11.29052, 'lng': 105.13324}","{'west': 105.09909, 'south': 11.2801, 'east': 105.16864, 'north': 11.36579}","{'queryScore': 0.43, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-37-04am-thumb245x150.png,"ប្រាសាទ, ស្អាង, កម្ពុជា","Prasat Prei temple is small, untouristed temple ruins in a forest near Neak Pean. Remains of a gopura, the",Siem Reap,here:cm:namedplace:28375802,"{'label': 'ប្រាសាទ, ស្អាង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កណ្ដាល', 'city': 'ស្អាង', 'district': 'ប្រាសាទ', 'postalCode': '080906'}","{'lat': 11.29052, 'lng': 105.13324}","{'west': 105.09909, 'south': 11.2801, 'east': 105.16864, 'north': 11.36579}","{'queryScore': 0.38, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-25-18am-thumb245x150.JPG,"ប្រាសាទ, កំពង់ត្របែក, កម្ពុជា",A set of three brick towers between Baksei Chamkrong and the moat of Angkor Thom near the South Gate.,Siem Reap,here:cm:namedplace:28376446,"{'label': 'ប្រាសាទ, កំពង់ត្របែក, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ព្រៃវែង', 'city': 'កំពង់ត្របែក', 'district': 'ប្រាសាទ', 'postalCode': '141109'}","{'lat': 11.15664, 'lng': 105.54478}","{'west': 105.49525, 'south': 11.12992, 'east': 105.58638, 'north': 11.17886}","{'queryScore': 0.4, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-15-09am-thumb245x150.png,Phimeanakas temple,Impressive laterite and sandstone pyramid. The lack surviving carvingleaves it artistically uninteresting. But...,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-22-37am-thumb245x150.png,"អ្នកលឿង, ពាមរោទិ៍, កម្ពុជា",A small island temple located in the middle of the last baray (the Preah Khan Baray or Jayatataka) to be,Siem Reap,here:cm:namedplace:28377471,"{'label': 'អ្នកលឿង, ពាមរោទិ៍, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ព្រៃវែង', 'city': 'ពាមរោទិ៍', 'district': 'អ្នកលឿង', 'postalCode': '140303'}","{'lat': 11.24067, 'lng': 105.2852}","{'west': 105.27633, 'south': 11.21903, 'east': 105.32342, 'north': 11.2671}","{'queryScore': 0.88, 'fieldScore': {'district': 0.7}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-11-59am-thumb245x150.png,Kutisvara temple,Prasats in a severe state of ruin. Some carving visible. Kutisvara was mentioned in an inscription in connecti...,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-06-24am-thumb245x150.png,Krol Ko,A small temple with a single central tower surrounded by two laterite walls. Pediments displaying the most,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-00-27am-thumb245x150.png,Kleangs (North and South),"Rectangular sandstone building set opposite the Terrace of Elephants, behind the Prasat Suor Prat. ‘Kleang’",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-02-49-31am-thumb245x150.png,Chau Say Tevoda,Chau Say Tevoda is a small temple of similar design and floor plan to that of Thommanon located across the,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-21-10-28-59am-thumb245x150.jpg,Chapel of the Hospital,102 hospitals were built throughout the empire under Jayavarman VII. The hospital itself was probably,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-52-11am-thumb245x150.png,"ត្នោតជុំ, បារាយណ៍, កម្ពុជា",Trio of small brick towers on a platform with two surviving lintels in pretty good condition. Bat Chum is a,Siem Reap,here:cm:namedplace:28376905,"{'label': 'ត្នោតជុំ, បារាយណ៍, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ធំ', 'city': 'បារាយណ៍', 'district': 'ត្នោតជុំ', 'postalCode': '060117'}","{'lat': 12.50269, 'lng': 105.02076}","{'west': 105.01613, 'south': 12.49068, 'east': 105.09119, 'north': 12.52326}","{'queryScore': 0.85, 'fieldScore': {'district': 0.66}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-32-57am-thumb245x150.jpg,Baphuon,"Baphuon : Huge temple-mountain in the heart of Angkor Thom. Largely collapsed and in ruined condition, the",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-16-49am-thumb245x150.png,"បន្ទាយស្រី, កម្ពុជា","Large, comparatively flat temple displaying distinctively Angkor Wat-style architecture and artistry. The temp...",Siem Reap,here:cm:namedplace:28377113,"{'label': 'បន្ទាយស្រី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'បន្ទាយស្រី', 'postalCode': '170906'}","{'lat': 13.57955, 'lng': 104.0095}","{'west': 103.91248, 'south': 13.4231, 'east': 104.1189, 'north': 13.76971}","{'queryScore': 0.79, 'fieldScore': {'city': 0.81}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-00-24am-thumb245x150.png,"បន្ទាយស្រី, កម្ពុជា","Small, untouristed temple near Neak Pean. Similar to Ta Som in architectural/artistic style and scale. Some of",Siem Reap,here:cm:namedplace:28377113,"{'label': 'បន្ទាយស្រី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'បន្ទាយស្រី', 'postalCode': '170906'}","{'lat': 13.57955, 'lng': 104.0095}","{'west': 103.91248, 'south': 13.4231, 'east': 104.1189, 'north': 13.76971}","{'queryScore': 0.91, 'fieldScore': {'city': 0.91}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-09-26-36am-thumb245x150.png,Baksei Chamkrong,A towering 12-meter tall brick and laterite step-pyramid. Harshavarman I began construction or perhaps,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-56-12am-thumb245x150.png,"ស្ពានថ្ម, ដង្កោរ, ភ្នំពេញ, កម្ពុជា","This holy place must have been favored during the great Angkorean epoch when its waters, after having",Siem Reap,here:cm:namedplace:28375757,"{'label': 'ស្ពានថ្ម, ដង្កោរ, ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដង្កោរ', 'subdistrict': 'ស្ពានថ្ម', 'postalCode': '120512'}","{'lat': 11.45978, 'lng': 104.8766}","{'west': 104.85991, 'south': 11.44617, 'east': 104.89056, 'north': 11.47744}","{'queryScore': 0.56, 'fieldScore': {'subdistrict': 0.56}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-30-52am-thumb245x150.png,River of One-Thousand Lingas,"It is located at the foot of the mountain. Along the river of Siem Reap, there are a lot of figures of Yoni an...",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-17-51am-thumb245x150.png,Pre Roup Temple,"Architecturally and artistically superior temple-mountain. Beautifully carved false doors on upper level, as w...",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-10-25am-thumb245x150.png,"មេបុណ្យ, ស្វាយអន្ទោរ, កម្ពុជា","East Mebon temple is a large temple-mountain-like ruin, rising three levels and crowned by five towers.",Siem Reap,here:cm:namedplace:28377394,"{'label': 'មេបុណ្យ, ស្វាយអន្ទោរ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ព្រៃវែង', 'city': 'ស្វាយអន្ទោរ', 'district': 'មេបុណ្យ', 'postalCode': '140805'}","{'lat': 11.54777, 'lng': 105.39203}","{'west': 105.3703, 'south': 11.51719, 'east': 105.40968, 'north': 11.56044}","{'queryScore': 0.33, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-46-26am-thumb245x150.png,Srah Srang ‘the royal bath’,"It was perhaps a chapel to Kama, God of Love. The spot would suit the temper of the strange power, terribly",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-40-01am-thumb245x150.jpg,Terrace of the Elephants,The Terrace of the Elephants is part of the walled city of Angkor Thom. The terrace was used by king,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-31-03am-thumb245x150.png,"ស្វាយក្រវាន់, ច្បារមន, កម្ពុជា",Built by King Harshavarman I in the early 10th century and dedicated to Hindusim.,Siem Reap,here:cm:namedplace:28376170,"{'label': 'ស្វាយក្រវាន់, ច្បារមន, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ស្ពឺ', 'city': 'ច្បារមន', 'district': 'ស្វាយក្រវាន់', 'postalCode': '050805'}","{'lat': 11.44672, 'lng': 104.52421}","{'west': 104.49349, 'south': 11.4341, 'east': 104.55957, 'north': 11.46348}","{'queryScore': 0.5, 'fieldScore': {'district': 0.6}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-25-54am-thumb245x150.png,Full Moon Night Market,"No holiday experience is complete without the thrills of shopping at a local night market; In Phnom Penh, the...",Siem Reap,here:pds:place:116w63u5-fffaf5be04d866ffb8479f3afe31b399,"{'lat': 13.36256, 'lng': 103.85587}","[{'lat': 13.36251, 'lng': 103.856}]","[{'id': '600-6900-0103', 'name': 'Gift, Antique & Art', 'primary': True}]","{'queryScore': 0.87, 'fieldScore': {'city': 1.0, 'placeName': 0.45}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-04-53-17am-thumb245x150.png,Angkor National Museum,The Angkor National Museum is classified as one of Cambodia’s premier museum sites. On display are,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-04-16-51am-thumb245x150.png,"ផ្លូវ ទន្លេសាប, 121001 ភ្នំពេញ, កម្ពុជា","Tonle Sap, the largest freshwater lake in Southeast Asia, is itself a natural wonder and has for centuries bee...",Siem Reap,here:af:streetsection:fiRQxhY8SZzVkLHLK1svjA,"{'lat': 11.5777, 'lng': 104.93171}","{'west': 104.9268, 'south': 11.56801, 'east': 104.93921, 'north': 11.58925}","{'queryScore': 0.99, 'fieldScore': {'streets': [0.9]}}",
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-04-01-47am-thumb245x150.jpg,Kulen Mountain National Park,The Kulen Mountain or Phnom Kulen is declared as a National Park. It is an isolated mountain massif located,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-03-54-27am-thumb245x150.jpg,"បន្ទាយដី, ពោធិ៍សាត់, កម្ពុជា","Built in the late twelfth to early thirteenth century during the reign of Jayavarman VII, Banteay Kdei is know...",Siem Reap,here:cm:namedplace:28376024,"{'label': 'បន្ទាយដី, ពោធិ៍សាត់, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ពោធិ៍សាត់', 'city': 'ពោធិ៍សាត់', 'district': 'បន្ទាយដី', 'postalCode': '150607'}","{'lat': 12.54532, 'lng': 103.96311}","{'west': 103.92105, 'south': 12.53563, 'east': 103.98633, 'north': 12.5575}","{'queryScore': 0.59, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-03-48-24am-thumb245x150.jpg,Ta Prohm Temple,"Ta Prohm, known for the huge trees and the massive roots growing out of its wall, is believed to have been bui...",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-03-38-06am-thumb245x150.jpg,"ព្រះវិហារ, កម្ពុជា",Preah Khan was built on the site of Jayavarman VII’s victory over the invading Chams in 1191.,Siem Reap,here:cm:namedplace:28376545,"{'label': 'ព្រះវិហារ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ព្រះវិហារ', 'city': 'ព្រះវិហារ', 'postalCode': '130802'}","{'lat': 13.74731, 'lng': 104.97665}","{'west': 104.86652, 'south': 13.63068, 'east': 105.08649, 'north': 13.84192}","{'queryScore': 0.47, 'fieldScore': {'city': 0.63}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/249-thumb245x150-bakheang000.jpg,"បាក់ខែង, ជ្រោយចង្វារ, ភ្នំពេញ, កម្ពុជា",Phnom Bakheng was constructed more than two centuries before the Angkor Wat. It is a Hindu temple,Siem Reap,here:cm:namedplace:28376407,"{'label': 'បាក់ខែង, ជ្រោយចង្វារ, ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ជ្រោយចង្វារ', 'subdistrict': 'បាក់ខែង', 'postalCode': '121005'}","{'lat': 11.70752, 'lng': 104.9314}","{'west': 104.89866, 'south': 11.67474, 'east': 104.95699, 'north': 11.73607}","{'queryScore': 0.83, 'fieldScore': {'city': 0.5, 'subdistrict': 0.75}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/248-thumb245x150-4478067437_769f4e1fba_o.jpg,"បន្ទាយស្រី, កម្ពុជា","Consecrated in 967 A.D, Banteay Srei was speculated to have been known earlier as Banteay Serai, which",Siem Reap,here:cm:namedplace:28377113,"{'label': 'បន្ទាយស្រី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'បន្ទាយស្រី', 'postalCode': '170906'}","{'lat': 13.57955, 'lng': 104.0095}","{'west': 103.91248, 'south': 13.4231, 'east': 104.1189, 'north': 13.76971}","{'queryScore': 0.65, 'fieldScore': {'city': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/247-thumb245x150-Bayon-Temple-Reflection-at-Sunrise-lores.jpg,Bayon Temple,The Bayon is a richly decorated Khmer temple built in the late twelfth or early thirteenth century.,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/246-thumb245x150-15600516273_07fce9fde1_o_tonemapped.jpg,"អង្គរធំ, កម្ពុជា","Built between the late 12th and early 13th century by Jayavarman VII, the greatest king of Angkor, the 9 sq km...",Siem Reap,here:cm:namedplace:28377111,"{'label': 'អង្គរធំ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'អង្គរធំ', 'postalCode': '171003'}","{'lat': 13.58263, 'lng': 103.87851}","{'west': 103.75269, 'south': 13.45569, 'east': 103.93274, 'north': 13.70172}","{'queryScore': 0.56, 'fieldScore': {'city': 0.9}}"
,"ផ្លូវ 8-ប៉េ អ៊ុយ បេ, 171202 សៀមរាប, កម្ពុជា","Pub Street is so named because it is lined end to end on both sides by pubs, restaurants and shops.  This Centre for pubs, clubs, and bars, is filled with tourists around...",Siem Reap,here:af:streetsection:QmlXPv4-4AhdHCjsmzwj6A,"{'lat': 13.35461, 'lng': 103.85436}","{'west': 103.8536, 'south': 13.35429, 'east': 103.85511, 'north': 13.35497}","{'queryScore': 0.99, 'fieldScore': {'streets': [0.9]}}",
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-06-50-39am-thumb245x150.jpg,Angkor Golf Resort,"It is situated in Kasekam Village, Sra Nga Commune, Siem Reap. The golf course with the 7279 miles, 18",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-06-45-21am-thumb245x150.png,"អង្គរស, មេសាង, កម្ពុជា","It is situated in Tortea Village, Knoberiel Commune, Siem Reap. The silkworm breeding and silk center has the",Siem Reap,here:cm:namedplace:28375713,"{'label': 'អង្គរស, មេសាង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ព្រៃវែង', 'city': 'មេសាង', 'district': 'អង្គរស', 'postalCode': '141001'}","{'lat': 11.26317, 'lng': 105.62335}","{'west': 105.59276, 'south': 11.20469, 'east': 105.66845, 'north': 11.30091}","{'queryScore': 0.46, 'fieldScore': {'district': 0.67}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-06-31-30am-thumb245x150.png,Royal Garden,There is a small palace which the king stays in the garden; it is smaller if compare with the palace in Phnom,Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-04-45-19am-thumb245x150.png,Preah Norodom Sihanouk-Angkor Museum,"It is situated in Boeung Don Pa Village, Slakram Commune, Siem Reap. It was opened in 2008. In the",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-03-49-34am-thumb245x150.png,Landmine Museum,"It is situated on the way to Banteay Srei Temple, Siem Reap. It was founded by a veteran using most of his",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-03-43-16am-thumb245x150.png,War Museum,"The Museum is situated in Kacam Village of Siem Reap Province, and opening time is from 8:00 to 15:30. I",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-03-27-39am-thumb245x150.png,"អង្គរបាន, សំពៅលូន, កម្ពុជា","It is situated in road from airport to Angkor Wat, 1km west of Angkor Wat, Siem Reap. Opening time is from",Siem Reap,here:cm:namedplace:28376146,"{'label': 'អង្គរបាន, សំពៅលូន, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'បាត់ដំបង', 'city': 'សំពៅលូន', 'district': 'អង្គរបាន', 'postalCode': '021002'}","{'lat': 13.37923, 'lng': 102.45642}","{'west': 102.35748, 'south': 13.35942, 'east': 102.55043, 'north': 13.39627}","{'queryScore': 0.61, 'fieldScore': {'district': 0.84}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-03-13-00am-thumb245x150.png,"សៀមរាប, កម្ពុជា","Tourists visit Siem Reap largely for the Angkor Archaeological Park.  However, there are much more this wonder...",Siem Reap,here:cm:namedplace:28376553,"{'label': 'សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'postalCode': '171209'}","{'lat': 13.33448, 'lng': 103.85492}","{'west': 103.72529, 'south': 13.08307, 'east': 103.99152, 'north': 13.46973}","{'queryScore': 0.57, 'fieldScore': {'city': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-03-04-59am-thumb245x150.png,"កំពង់ស្រឡៅពីរ, ឆែប, កម្ពុជា","A jungle temple of many names: Preah Khan of Kampong Svay, Preah Khan of Kampong Thom and Prasat",Siem Reap,here:cm:namedplace:28376453,"{'label': 'កំពង់ស្រឡៅពីរ, ឆែប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ព្រះវិហារ', 'city': 'ឆែប', 'district': 'កំពង់ស្រឡៅពីរ', 'postalCode': '130208'}","{'lat': 13.99481, 'lng': 105.825}","{'west': 105.77871, 'south': 13.92162, 'east': 105.85941, 'north': 14.04495}","{'queryScore': 0.73, 'fieldScore': {'county': 0.63, 'district': 0.56}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-02-31-29am-thumb245x150.png,Lolei,"Roluos Group: Ruins of an island-temple built in the middle of a now dry baray, Indratataka, the first large-",Siem Reap,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-02-25-14am-thumb245x150.png,"ស្នាមព្រះ, បាកាន, កម្ពុជា","Roluos Group: Six towers displaying  set on a platform, all beautifully preserved carvings. Originally",Siem Reap,here:cm:namedplace:28376823,"{'label': 'ស្នាមព្រះ, បាកាន, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ពោធិ៍សាត់', 'city': 'បាកាន', 'district': 'ស្នាមព្រះ', 'postalCode': '150307'}","{'lat': 12.65742, 'lng': 103.86164}","{'west': 103.77254, 'south': 12.49439, 'east': 103.89304, 'north': 12.70222}","{'queryScore': 0.71, 'fieldScore': {'district': 0.56}}"
