id,province_id,image_src,title,description,province_name
558,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-09-10-49am-thumb245x150.png,Terrace of the Leper King,"A double terrace wall at the north end of the Terrace of Elephants with deeply carved nagas, demons and",សៀមរាម
559,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-09-00-54am-thumb245x150.png,Tep Pranam,A long walkway with a Buddha figure at the far end. Tep Pranam was originally a Buddhist shrine in the 9th,សៀមរាម
560,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-08-43-11am-thumb245x150.png,Ta Som,"Small, classic Bayon-style monastic complex consisting of a relatively flat enclosure, face tower gopuras and",សៀមរាម
561,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2020-08-08-10-46-22am-thumb245x150.jpg,Ta Prohm Kel,"A single small sandstone tower located opposite Angkor Wat, Ta Prohm Kel is the ruin of the temple or",សៀមរាម
562,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-08-29-40am-thumb245x150.png,Ta Nei temple,"Small (55m x 47m), semi-ruined, untouristed jungle temple reminiscent of Ta Som, displaying classic",សៀមរាម
563,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-08-16-34am-thumb245x150.png,Ta Keo,Towering but plainly decorated temple-mountain dedicated to Shiva. Known in its time as ‘the mountain with,សៀមរាម
564,47,https://tourismcambodia.org/storage/uploads/contents/thumb/118-thumb245x150-angkor_wat_october_2006_001.jpg,Angkor Wat - Heritage of Humanity and World Wonder,"Constructed for king Suryavarman II in the early twelfth century, Angkor Wat, the best-preserved temple in Ang...",សៀមរាម
565,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-14-54am-thumb245x150.png,Cultural Village,The Cambodian Cultural Village is designed to provide tourists with an excellent insight into the life and,សៀមរាម
566,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-41-44am-thumb245x150.png,Barays,A ´baray´ is a water reservoir – an area of land where dikes have been raised to catch and hold water.,សៀមរាម
567,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-58-19am-thumb245x150.jpg,Pub Street,"In Siem Reap, after returning from the temple tours in the evening, many tourists are taken to the Pub Street",សៀមរាម
568,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-38-27am-thumb245x150.png,Spean Thma,‘Spean Thma’ literally translates to ‘Stone Bridge’. Remnants of an ancient bridge over the Siem Reap River.,សៀមរាម
569,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-32-36am-thumb245x150.png,Preah Pithu Group,Five small temples set in a quiet area opposite the Terrace of the Leper King. Most of the construction is fro...,សៀមរាម
570,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-26-38am-thumb245x150.png,Preah Palilay,"Picturesque sandstone and laterite tower in a cool, shaded forest setting, in the area behind the Terrace of",សៀមរាម
571,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-09-50am-thumb245x150.jpg,Prasat Top (West),"Small, ruined towers standing in a quiet section of Angkor Thom. Inscriptions indicate that the site was used",សៀមរាម
572,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-07-01am-thumb245x150.jpg,Prasat Top (East),Angkor Thom: Architecturally unimpressive but historically important small tower. Also known as ‘Monument,សៀមរាម
573,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-55-33am-thumb245x150.png,Prasat Suor Prat,Twelve nearly identical laterite and sandstone towers that stand opposite and parallel to the Terrace of the,សៀមរាម
574,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-37-04am-thumb245x150.png,Prasat Prei temple,"Prasat Prei temple is small, untouristed temple ruins in a forest near Neak Pean. Remains of a gopura, the",សៀមរាម
575,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-25-18am-thumb245x150.JPG,Prasat Bei temple,A set of three brick towers between Baksei Chamkrong and the moat of Angkor Thom near the South Gate.,សៀមរាម
576,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-15-09am-thumb245x150.png,Phimeanakas temple,Impressive laterite and sandstone pyramid. The lack surviving carvingleaves it artistically uninteresting. But...,សៀមរាម
577,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-22-37am-thumb245x150.png,Neak Pean,A small island temple located in the middle of the last baray (the Preah Khan Baray or Jayatataka) to be,សៀមរាម
578,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-11-59am-thumb245x150.png,Kutisvara temple,Prasats in a severe state of ruin. Some carving visible. Kutisvara was mentioned in an inscription in connecti...,សៀមរាម
579,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-06-24am-thumb245x150.png,Krol Ko,A small temple with a single central tower surrounded by two laterite walls. Pediments displaying the most,សៀមរាម
580,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-00-27am-thumb245x150.png,Kleangs (North and South),"Rectangular sandstone building set opposite the Terrace of Elephants, behind the Prasat Suor Prat. ‘Kleang’",សៀមរាម
581,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-02-49-31am-thumb245x150.png,Chau Say Tevoda,Chau Say Tevoda is a small temple of similar design and floor plan to that of Thommanon located across the,សៀមរាម
582,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-21-10-28-59am-thumb245x150.jpg,Chapel of the Hospital,102 hospitals were built throughout the empire under Jayavarman VII. The hospital itself was probably,សៀមរាម
583,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-52-11am-thumb245x150.png,Bat Chum,Trio of small brick towers on a platform with two surviving lintels in pretty good condition. Bat Chum is a,សៀមរាម
584,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-32-57am-thumb245x150.jpg,Baphuon,"Baphuon : Huge temple-mountain in the heart of Angkor Thom. Largely collapsed and in ruined condition, the",សៀមរាម
585,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-16-49am-thumb245x150.png,Banteay Samre,"Large, comparatively flat temple displaying distinctively Angkor Wat-style architecture and artistry. The temp...",សៀមរាម
586,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-00-24am-thumb245x150.png,Banteay Prei,"Small, untouristed temple near Neak Pean. Similar to Ta Som in architectural/artistic style and scale. Some of",សៀមរាម
587,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-09-26-36am-thumb245x150.png,Baksei Chamkrong,A towering 12-meter tall brick and laterite step-pyramid. Harshavarman I began construction or perhaps,សៀមរាម
588,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-56-12am-thumb245x150.png,Kbal Spean,"This holy place must have been favored during the great Angkorean epoch when its waters, after having",សៀមរាម
589,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-30-52am-thumb245x150.png,River of One-Thousand Lingas,"It is located at the foot of the mountain. Along the river of Siem Reap, there are a lot of figures of Yoni an...",សៀមរាម
590,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-17-51am-thumb245x150.png,Pre Roup Temple,"Architecturally and artistically superior temple-mountain. Beautifully carved false doors on upper level, as w...",សៀមរាម
591,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-10-25am-thumb245x150.png,East Mebon Temple,"East Mebon temple is a large temple-mountain-like ruin, rising three levels and crowned by five towers.",សៀមរាម
592,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-46-26am-thumb245x150.png,Srah Srang ‘the royal bath’,"It was perhaps a chapel to Kama, God of Love. The spot would suit the temper of the strange power, terribly",សៀមរាម
593,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-40-01am-thumb245x150.jpg,Terrace of the Elephants,The Terrace of the Elephants is part of the walled city of Angkor Thom. The terrace was used by king,សៀមរាម
594,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-31-03am-thumb245x150.png,Kravan Temple,Built by King Harshavarman I in the early 10th century and dedicated to Hindusim.,សៀមរាម
595,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-25-54am-thumb245x150.png,Siem Reap Night Market,"No holiday experience is complete without the thrills of shopping at a local night market; In Phnom Penh, the...",សៀមរាម
596,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-04-53-17am-thumb245x150.png,Angkor National Museum,The Angkor National Museum is classified as one of Cambodia’s premier museum sites. On display are,សៀមរាម
597,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-04-16-51am-thumb245x150.png,Tonle Sap,"Tonle Sap, the largest freshwater lake in Southeast Asia, is itself a natural wonder and has for centuries bee...",សៀមរាម
598,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-04-01-47am-thumb245x150.jpg,Kulen Mountain National Park,The Kulen Mountain or Phnom Kulen is declared as a National Park. It is an isolated mountain massif located,សៀមរាម
599,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-03-54-27am-thumb245x150.jpg,Banteay Kdei Temple,"Built in the late twelfth to early thirteenth century during the reign of Jayavarman VII, Banteay Kdei is know...",សៀមរាម
600,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-03-48-24am-thumb245x150.jpg,Ta Prohm Temple,"Ta Prohm, known for the huge trees and the massive roots growing out of its wall, is believed to have been bui...",សៀមរាម
601,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-03-38-06am-thumb245x150.jpg,Preah Khan Temple,Preah Khan was built on the site of Jayavarman VII’s victory over the invading Chams in 1191.,សៀមរាម
602,47,https://tourismcambodia.org/storage/uploads/contents/thumb/249-thumb245x150-bakheang000.jpg,Phnom Bakheng,Phnom Bakheng was constructed more than two centuries before the Angkor Wat. It is a Hindu temple,សៀមរាម
603,47,https://tourismcambodia.org/storage/uploads/contents/thumb/248-thumb245x150-4478067437_769f4e1fba_o.jpg,Banteay Srei Temple,"Consecrated in 967 A.D, Banteay Srei was speculated to have been known earlier as Banteay Serai, which",សៀមរាម
604,47,https://tourismcambodia.org/storage/uploads/contents/thumb/247-thumb245x150-Bayon-Temple-Reflection-at-Sunrise-lores.jpg,Bayon Temple,The Bayon is a richly decorated Khmer temple built in the late twelfth or early thirteenth century.,សៀមរាម
605,47,https://tourismcambodia.org/storage/uploads/contents/thumb/246-thumb245x150-15600516273_07fce9fde1_o_tonemapped.jpg,Angkor Thom Temple,"Built between the late 12th and early 13th century by Jayavarman VII, the greatest king of Angkor, the 9 sq km...",សៀមរាម
606,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-01-07-35-24am-thumb245x150.png,Koh Tang,It is quite far from the main shoreline of Preah Sihanouk province. Going there requires to stay overnight on,ព្រះសីហនុ
607,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-01-07-27-24am-thumb245x150.png,Koh Russei,"Koh Russei or Bamboo Island, described to be a gilt-edged crescent resting on emerald or blue water, is a",ព្រះសីហនុ
608,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-01-02-31-57am-thumb245x150.png,Koh Puos,Koh Puos is a quiet and undeveloped island 1 kilometer from the Lomhè Kay beach. Visitors are advised to,ព្រះសីហនុ
609,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-01-02-27-07am-thumb245x150.png,Koh Rong Sanlem,"It is a bit smaller than Koh Rong and situated on its south. Beautiful beaches are on the east coast, where a",ព្រះសីហនុ
610,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-10-05-44am-thumb245x150.png,Koh Rong,"It is situated west of the provincial coast. It offers the fantastic strand of beach on its southwest, stretch...",ព្រះសីហនុ
611,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-57-06am-thumb245x150.png,Islands,Approximately 34 islands lie within the jurisdiction of Preah Sihanouk Province. These include the larger,ព្រះសីហនុ
612,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-39-01am-thumb245x150.jpg,Wat Chhotahnean (Wat Leu),Wat Leu was constructed in 1964 and is located at the top of Sihanoukville mountain. The paintings in the,ព្រះសីហនុ
613,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-35-40am-thumb245x150.jpg,Kbal Chhay Waterfall,"The Kbal Chhay Waterfall, approximately 16km from downtown Sihanoukville on national road 4, gives visitors",ព្រះសីហនុ
614,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-26-16am-thumb245x150.png,Hawaii Beach,Hawaii Beach is peppered by thatched roofed eateries and cafés and has always been quite popular.,ព្រះសីហនុ
615,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-09-26am-thumb245x150.jpg,Lomherkay Beach,"Lomherkay Beach is also known s “Hawaii Beach, King’s Beach, South Channel Beach.” Like the other major",ព្រះសីហនុ
616,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-01-46am-thumb245x150.jpg,Victory Beach,"At over two kilometers, Victory beach is quite long but it is divided into two by a rocky point and a small hi...",ព្រះសីហនុ
617,48,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-08-33-10am-thumb245x150.png,Sokha Beach,"Sokha Beach Resort takes up and blocks off of Sokha Beach as a private for their hotel residents. However, a",ព្រះសីហនុ
618,48,https://tourismcambodia.org/storage/uploads/contents/thumb/261-thumb245x150-shutterstock-422798851.png,Independence Beach,Independence Beach is a white sandy beach named after the 7-storey Independence Hotel in the area. The,ព្រះសីហនុ
619,48,https://tourismcambodia.org/storage/uploads/contents/thumb/258-thumb245x150-shutterstock-1098531686.png,Serendipity Beach,"Serendipity Beach is the well-visited beach where you can find cheap guesthouses alongside eateries, shops,",ព្រះសីហនុ
620,48,https://tourismcambodia.org/storage/uploads/contents/thumb/257-thumb245x150-shutterstock-634299347.png,Otres Beach,Otres Beach is the next beach south of Ochheuteal and in many way resembles Ochheuteal. The road over,ព្រះសីហនុ
621,48,https://tourismcambodia.org/storage/uploads/contents/thumb/256-thumb245x150-shutterstock-1290460180.png,Ochheuteal Beach,Ochheuteal Beach is the most active beach in Sihanoukville and very popular with travelers and weekenders,ព្រះសីហនុ
622,48,https://tourismcambodia.org/storage/uploads/contents/thumb/255-thumb245x150-shutterstock-133891331.png,Ream National Park,"Ream national Park was declared a protected area in 1993 by royal decree because of its national, scientific,",ព្រះសីហនុ
623,48,https://tourismcambodia.org/storage/uploads/contents/thumb/119-thumb245x150-tbv-deck-overview-jpeg.jpg,Koh Sang Saa,"In Cambodia’s untouched Koh Rong Archipelago, two pristine islands lie side by side. They are known",ព្រះសីហនុ
624,49,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-05-10-13-22am-thumb245x150.jpg,Ramsar of Cambodia’s Mekong River,"Ramsar is a word meaning ‘wetland conservation area’. In the Kingdom of Cambodia , there is a Ramsar",ស្ទឹងត្រែង
625,49,,Stung Treng’s Silk Weaving Center,"Many tourists know that Stung Treng, the northeastern province of Cambodia, is rich in nature tourism sites.",ស្ទឹងត្រែង
626,49,,O’Pong Mohn Site,"The O'Pong Mohn Resort attracts visitors to its natural, small river setting. The spring water, which rises far",ស្ទឹងត្រែង
627,49,,Seam Pang Bird & Wildlife Watching,"Bird watching in Seam Pang can be undertaken in Virak Chey National Park, which is home to hundreds of",ស្ទឹងត្រែង
628,49,,Ancient Pagodas of Stung Treng,"Both the Hang Kho Ba pagoda, which is over 300 years old, and the Hang Savat pagoda are of cultural and",ស្ទឹងត្រែង
629,49,,Anlong Svay Thom Dolphin Pool,Anlong Svay Thom's Dolphin pool or Preah Romkel Dolphin pool is one of the most cherished sites of Mekong,ស្ទឹងត្រែង
630,49,,Koh Khsach,"Koh Khsach is a favorite among tourists during the dry season, especially during Khmer New Year and",ស្ទឹងត្រែង
631,49,,O’Chab Water Rapids,The O'Chab water rapids are a popular place for taking a bath or swimming during the dry season. The,ស្ទឹងត្រែង
632,49,,Prasat Kou & Andong Boran,"The 'Prasat Kou', which means the 'twin temple', is one of the oldest temple ruins of Stung Treng province,",ស្ទឹងត្រែង
633,49,,Badoeum Temple,"The ruins of the Badoeum Temple are located in Sam Khuoy commune, Se San district. The temple was built",ស្ទឹងត្រែង
634,49,,Brambei Lveng Temple,Just located in the jungle about 2 km. south of Preah Ko temple is another temple ruin called 'Brambei Lveng',ស្ទឹងត្រែង
635,49,,Preah Theat Temple,"Located on a hill about 3 km. away from the outskirts of Stung Treng town, the Preah Theat temple is one",ស្ទឹងត្រែង
636,49,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-05-07-28-26am-thumb245x150.jpg,Preah Ko Temple,"Located in Thala Borivath commune, Preah Ko temple can be accessed by the confluence of the Se Kong",ស្ទឹងត្រែង
637,49,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-05-07-24-05am-thumb245x150.jpg,Preah Rumkel,"In Preah Rumkel Commune, Thala borivath district, Stung Treng province, the first home stays were set up",ស្ទឹងត្រែង
638,49,,Koh Phnov,"Koh Phnov, which means ""island of Malabar orange"", is located on the Mekong River in O’Svay commune. This",ស្ទឹងត្រែង
639,49,,Koh Hib and Thmo Sakseth (or Preah Sokhon),"During the rainy season, Koh Hib is one of the islands that seemingly float on the Mekong River along the",ស្ទឹងត្រែង
640,49,https://tourismcambodia.org/storage/uploads/contents/thumb/270-thumb245x150-shutterstock-1164494074.png,Kampi Dolphin Site,"Kampi is the name of a small village situated at the east bank of the Mekong River, 15km north of Kratie on",ស្ទឹងត្រែង
641,49,https://tourismcambodia.org/storage/uploads/contents/thumb/269-thumb245x150-cambodia-holiday-package.jpg,Anlong Neak & Anlong Seima,There are many legends and traditions related to a dragon along the upper Mekong of Stung Treng,ស្ទឹងត្រែង
642,49,https://tourismcambodia.org/storage/uploads/contents/thumb/267-thumb245x150-Stung-Treng-6-1-1024x681.jpg,O’Russey Kandal,The trend of the people in the world today is to travel. The number of visitors increases  yearly both domesti...,ស្ទឹងត្រែង
643,49,https://tourismcambodia.org/storage/uploads/contents/thumb/266-thumb245x150-tours-to-Ramsar-in-Cambodia.jpg,Borey O’Svay,Borey O’Svay is located in O’Savy commune of Thala Borivath district and is one of the most popular,ស្ទឹងត្រែង
644,49,https://tourismcambodia.org/storage/uploads/contents/thumb/265-thumb245x150-3b2pjjz2.jpg,Lbak Khaon (or Sophamith),Cambodian children who have finished their ninth grade studies know well the geography lesson of the mighty,ស្ទឹងត្រែង
645,50,,Koh Pdao,"At Koh Pdao, an island in the Mekong, visitors will find the Koh Pdao Dolphin Pool, one of the few places",ក្រចេះ
646,50,,Phnom Sopor Kaley,"It is a historical and cultural tourist spot located at Chambok commune, Prek Prasob district along the north",ក្រចេះ
647,50,,Phnom Preah,Phnom Preah is a historical and cultural site 1 km west of Chhlong Market. It has a small hermitage and a big,ក្រចេះ
648,50,,Vihear Sarsar Mouy Rouy,Vihear Sarsar Mouy Rouy is a pagoda well-known for its history and as a place of pilgrimage for residents,ក្រចេះ
649,50,https://tourismcambodia.org/storage/uploads/contents/thumb/276-thumb245x150-4di9c49r.jpg,Koh Pdao,"At Koh Pdao, an island in the Mekong, visitors will find the Koh Pdao Dolphin Pool, one of the few places",ក្រចេះ
650,50,https://tourismcambodia.org/storage/uploads/contents/thumb/275-thumb245x150-eqfd10d8.jpg,Phnom Sopor Kaley,"It is a historical and cultural tourist spot located at Chambok commune, Prek Prasob district along the north",ក្រចេះ
651,50,https://tourismcambodia.org/storage/uploads/contents/thumb/274-thumb245x150-1_77.png,Kampi Picnic,"Kampi is a natural attraction in Kratie Province that is situated alongside the Mekong River, approximately 16",ក្រចេះ
652,50,https://tourismcambodia.org/storage/uploads/contents/thumb/273-thumb245x150-13618277993_5a2e9ba765_b.jpg,Phnom Sambok,Phnom Sambok is a hill is covered by various kinds of trees labeled with scientific names. At the top of the h...,ក្រចេះ
653,50,https://tourismcambodia.org/storage/uploads/contents/thumb/272-thumb245x150-shutterstock-1164494074.png,Kampi Dolphin Site,"Kampi is the name of a small village situated at the east bank of the Mekong River, 15km north of Kratie on",ក្រចេះ
654,51,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2021-03-14-08-18-00am-thumb245x150.jpg,Preah Vihear Temple,"The Preah Vihear Temple is a Khmer temple situated at the top of Poy Tadi, a 525-metre (1720 ft) cliff in",ព្រះវិហារ
655,51,https://tourismcambodia.org/storage/uploads/contents/thumb/281-thumb245x150-slidesow-Preah-Vihear.jpg,Steung Ksach Resort,"Is the natural resort, locates along the river of Sen at Thmey Village, Kampong Pra Nak Commune, Tbeng",ព្រះវិហារ
656,51,https://tourismcambodia.org/storage/uploads/contents/thumb/280-thumb245x150-29a82de620a103b8a090c6d6d335b2e7.jpg,Ba Kan Temple,"The Ba Kan located at Ta Seng Village, Ranaksei Commune, Sang Kum Thmey District in 105-Kilometer",ព្រះវិហារ
657,51,https://tourismcambodia.org/storage/uploads/contents/thumb/279-thumb245x150-shutterstock-170042066.png,Koh Ker Temple,"Koh Ker was once an ancient capital of Cambodia, located in Srayong Cheung village, Srayong commune,",ព្រះវិហារ
658,51,https://tourismcambodia.org/storage/uploads/contents/thumb/268-thumb245x150-shutterstock-1109715056.png,Preah Ko Temple,"Located in Thala Borivath commune, Preah Ko temple can be accessed by the confluence of the Se Kong and Mekong...",ព្រះវិហារ
659,52,https://tourismcambodia.org/storage/uploads/contents/thumb/288-thumb245x150-shutterstock-677145103.png,Caves near Kampot,The limestone caves near Kampot house exotic rock formations and Buddhist shrines. When you plan to,កំពត
660,52,https://tourismcambodia.org/storage/uploads/contents/thumb/287-thumb245x150-3ab938f64c9318d26d55ff10d984752b.jpg,Phnom K'Chnor,"When you go sightseeing in Kampot, a must visit spot is Phnom K'Chnor. Phnom K'Chnor is a cave that",កំពត
661,52,https://tourismcambodia.org/storage/uploads/contents/thumb/286-thumb245x150-shutterstock-787516426.png,Kampong Trach,"The town of Kampong Trach, Kampot is a small one but still offers enough attractions to the tourists. Here",កំពត
662,52,https://tourismcambodia.org/storage/uploads/contents/thumb/285-thumb245x150-shutterstock-1068019367.png,Durian Plantations,"The reason you might have been offered so much of the spiky, strong-smelling fruit known as durian while",កំពត
663,52,https://tourismcambodia.org/storage/uploads/contents/thumb/284-thumb245x150-9.2.2-teuk-chhou-water-rapids.jpg,Teuk Chhou Wildlife Education Park,"Several kilometers away from Kompot’s Teuk Chhou waterfall, there is a wildlife education park operated by a",កំពត
664,52,https://tourismcambodia.org/storage/uploads/contents/thumb/283-thumb245x150-shutterstock-540137308.png,Bokor Hill,Bokor Hill is located 42 km from the provincial town. It was erected by French colonists in 1922 during the,កំពត
665,53,https://tourismcambodia.org/storage/uploads/contents/thumb/294-thumb245x150-467801955_medium.jpg,Koh Ton Say,"Koh Tonsay, a peaceful island paradise known to locals as Rabbit Island, is only a short boat ride from the co...",កែប
666,53,https://tourismcambodia.org/storage/uploads/contents/thumb/293-thumb245x150-shutterstock-618981038.png,Phnom Sar Sear,Phnom Sar Sear is a fabulous natural and cultural resort situated at a distance of 14 km. from the provincial...,កែប
667,53,https://tourismcambodia.org/storage/uploads/contents/thumb/292-thumb245x150-far-east-vacation-teuk-chhou-zoo.jpg,Teuk Chhou Zoo,The Teuk Chhou Zoo is a private zoo in Kep. It is located 2.5 km away from the provincial town. The zoo is,កែប
668,53,https://tourismcambodia.org/storage/uploads/contents/thumb/291-thumb245x150-phnom-sar-sear-att.jpg,"Veal Lumher,Kep City",Veal Lumher is a lovely little site tucked away in Kep Village of Kep Commune. Veal Lumher refers to the Koh,កែប
669,54,,The​​ Mangrove Forest,"Mangroves are woody specialized types of tropical trees that tropics that live on the edge where rainforests meet oceans, collectively  exudes a unique form of natural be...",កោះកុង
670,54,https://tourismcambodia.org/storage/uploads/contents/thumb/301-thumb245x150-shutterstock-527980999.png,Tatay Waterfall,"The scenic beauty of the Tatay Waterfalls draws many travelers to Koh Kong. Here, visitors may climb up to",កោះកុង
671,54,https://tourismcambodia.org/storage/uploads/contents/thumb/300-thumb245x150-185.jpg,Koh Mool Resort (Kor Kong Krau),"Known as the “largest island in Cambodia”, Koh Mool is only a short trip from the charming town of Koh",កោះកុង
672,54,https://tourismcambodia.org/storage/uploads/contents/thumb/299-thumb245x150-khun-chhang-khun-phen-stupa.jpg,Khun Chhlagn Khun Phen Resort,The Khun Chhalgn Khun Phen Resort is situated at a strategic point in front of the provincial town of Koh,កោះកុង
673,54,https://tourismcambodia.org/storage/uploads/contents/thumb/298-thumb245x150-lam-da-beach-koh-kong.jpg,Lam Da Beach,"At Lam Da Beach, you can spend some time amidst sea, sand and serenity. The long stretch of golden beach",កោះកុង
674,54,https://tourismcambodia.org/storage/uploads/contents/thumb/297-thumb245x150-shutterstock-61481956.png,Kbal Chhay Prek Koh Waterfall,The Kbal Chhay Prek Koh Waterfalls offer spectacular views and an escape to serenity. The falls are situated i...,កោះកុង
675,54,https://tourismcambodia.org/storage/uploads/contents/thumb/296-thumb245x150-shutterstock-3139586.png,Sner Beach,Sner Beach is a frequently visited tourist attraction in Koh Kong. Visitors from different corners of the worl...,កោះកុង
676,55,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-04-06-38-00am-thumb245x150.jpg,Prasat Yeah Puon Group,"Prasat Yeah Puon Group comprised a total of 22 sanctuaries (5 have octagonal shapes) with two wall rampart,",កំពង់ធំ
677,55,https://tourismcambodia.org/storage/uploads/contents/thumb/307-thumb245x150-6775766417_54da0f22dc_b.jpg,Prey Pros,"Prey Pros is a natural and cultural site located at Prey Pros Village, Prey Preal Commune, Kampong Svay",កំពង់ធំ
678,55,https://tourismcambodia.org/storage/uploads/contents/thumb/306-thumb245x150-shutterstock-1132481069.png,Phnom Santuk,Phnom Santuk Mountain has many Buddha statues carved from great mountain rock including three big,កំពង់ធំ
