image_src,title,description,province,location_id,name,web_url,address_obj,ancestors,latitude,longitude,timezone,email,phone,website,write_review,ranking_data,rating,rating_image_url,num_reviews,review_rating_count,subratings,photo_count,see_all_photos,price_level,hours,amenities,cuisine,parent_brand,brand,category,subcategory,groups,styles,neighborhood_info,trip_types,awards,error,GovTourismWebsite
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-09-01-46am-thumb245x150.jpg,Victory Beach,"At over two kilometers, Victory beach is quite long but it is divided into two by a rocky point and a small hi...",Preah Sihanouk,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-08-33-10am-thumb245x150.png,Sokha Beach,"Sokha Beach Resort takes up and blocks off of Sokha Beach as a private for their hotel residents. However, a",Preah Sihanouk,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/261-thumb245x150-shutterstock-422798851.png,Independence Beach,Independence Beach is a white sandy beach named after the 7-storey Independence Hotel in the area. The,Preah Sihanouk,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/258-thumb245x150-shutterstock-1098531686.png,Serendipity Beach,"Serendipity Beach is the well-visited beach where you can find cheap guesthouses alongside eateries, shops,",Preah Sihanouk,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/257-thumb245x150-shutterstock-634299347.png,Otres Beach,Otres Beach is the next beach south of Ochheuteal and in many way resembles Ochheuteal. The road over,Preah Sihanouk,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/256-thumb245x150-shutterstock-1290460180.png,Ochheuteal Beach,Ochheuteal Beach is the most active beach in Sihanoukville and very popular with travelers and weekenders,Preah Sihanouk,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/255-thumb245x150-shutterstock-133891331.png,Ream National Park,"Ream national Park was declared a protected area in 1993 by royal decree because of its national, scientific,",Preah Sihanouk,4046738,Ream National Park,https://www.tripadvisor.com/Attraction_Review-g325573-d4046738-Reviews-Ream_National_Park-Sihanoukville_Sihanoukville_Province.html?m=66827,"{'street1': 'Krong Preah Sihanouk', 'city': 'Sihanoukville', 'state': 'Sihanoukville Province', 'country': 'Cambodia', 'postalcode': '18000', 'address_string': 'Krong Preah Sihanouk, Sihanoukville 18000 Cambodia'}","[{'level': 'Municipality', 'name': 'Sihanoukville', 'location_id': '325573'}, {'level': 'Province', 'name': 'Sihanoukville Province', 'location_id': '3698381'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",10.55366,103.71362,Asia/Phnom_Penh,Not available,+855 97 711 6966,http://www.otresmarina.com,https://www.tripadvisor.com/UserReview-g325573-d4046738-Ream_National_Park-Sihanoukville_Sihanoukville_Province.html?m=66827,"{'geo_location_id': '325573', 'ranking_string': '#12 of 38 things to do in Sihanoukville', 'geo_location_name': 'Sihanoukville', 'ranking_out_of': '38', 'ranking': '12'}",3.5,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,213,"{'1': '22', '2': '23', '3': '40', '4': '64', '5': '64'}",Not available,197,https://www.tripadvisor.com/Attraction_Review-g325573-d4046738-m66827-Reviews-Ream_National_Park-Sihanoukville_Sihanoukville_Province.html#photos,Not available,Not available,Not available,Not available,Not available,Not available,"{'name': 'attraction', 'localized_name': 'Attraction'}","[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]","[{'name': 'Nature & Parks', 'localized_name': 'Nature & Parks', 'categories': [{'name': 'Parks', 'localized_name': 'Parks'}, {'name': 'National Parks', 'localized_name': 'National Parks'}]}]",Not available,[],"[{'name': 'business', 'localized_name': 'Business', 'value': '5'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '86'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '29'}, {'name': 'family', 'localized_name': 'Family', 'value': '21'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '56'}]",[],Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/119-thumb245x150-tbv-deck-overview-jpeg.jpg,Koh Sang Saa,"In Cambodia’s untouched Koh Rong Archipelago, two pristine islands lie side by side. They are known",Preah Sihanouk,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-05-10-13-22am-thumb245x150.jpg,Ramsar of Cambodia’s Mekong River,"Ramsar is a word meaning ‘wetland conservation area’. In the Kingdom of Cambodia , there is a Ramsar",Stung Treng,3802070,Mekong Bird Resort,https://www.tripadvisor.com/Hotel_Review-g729353-d3802070-Reviews-Mekong_Bird_Resort-Stung_Treng_Stung_Treng_Province.html?m=66827,"{'street1': 'Thmey Village', 'street2': 'Sangkat Samaki', 'city': 'Stung Treng', 'state': 'Stung Treng Province', 'country': 'Cambodia', 'postalcode': '19254', 'address_string': 'Thmey Village Sangkat Samaki, Stung Treng 19254 Cambodia'}","[{'level': 'City', 'name': 'Stung Treng', 'location_id': '729353'}, {'level': 'Province', 'name': 'Stung Treng Province', 'location_id': '2366677'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",13.578728,106.00415,Asia/Phnom_Penh,Not available,Not available,Not available,https://www.tripadvisor.com/UserReview-g729353-d3802070-Mekong_Bird_Resort-Stung_Treng_Stung_Treng_Province.html?m=66827,"{'geo_location_id': '729353', 'ranking_string': '#1 of 7 Specialty lodging in Stung Treng', 'geo_location_name': 'Stung Treng', 'ranking_out_of': '7', 'ranking': '1'}",4,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg,113,"{'1': '9', '2': '5', '3': '15', '4': '36', '5': '48'}","{'0': {'name': 'rate_location', 'localized_name': 'Location', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.5.svg', 'value': '4.5'}, '1': {'name': 'rate_sleep', 'localized_name': 'Sleep Quality', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.5.svg', 'value': '4.5'}, '2': {'name': 'rate_room', 'localized_name': 'Rooms', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '3': {'name': 'rate_service', 'localized_name': 'Service', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '4': {'name': 'rate_value', 'localized_name': 'Value', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '5': {'name': 'rate_cleanliness', 'localized_name': 'Cleanliness', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}}",206,https://www.tripadvisor.com/Hotel_Review-g729353-d3802070-m66827-Reviews-Mekong_Bird_Resort-Stung_Treng_Stung_Treng_Province.html#photos,$,Not available,"['Internet', 'Free Internet', 'Free parking', 'Restaurant', 'Public Wifi', 'Free Wifi', 'Banquet Room', 'Breakfast Available', 'Bar/Lounge', 'Pets Allowed', 'Wifi', 'Breakfast included', 'Non-smoking rooms', 'Family Rooms', 'Lazy River', 'Parking', 'Housekeeping', 'Kids Stay Free', 'Baggage Storage', 'Bicycle Rental', 'Bicycles Available', 'Boating', 'Bottled Water', 'Breakfast in the Room', 'Clothes Dryer', 'Diving', 'First Aid Kit', 'Fishing', 'Ironing Service', 'Outdoor Furniture', 'Picnic Area', 'Private Check-in / Check-out', '24-Hour Security', 'Secured Parking', 'Taxi Service', 'Umbrella', 'Washing Machine', 'Waterslide']",Not available,Not available,Not available,"{'name': 'hotel', 'localized_name': 'Hotel'}","[{'name': 'other', 'localized_name': 'Specialty Lodging'}]",Not available,"['Family', 'Romantic']",[],"[{'name': 'business', 'localized_name': 'Business', 'value': '3'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '39'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '8'}, {'name': 'family', 'localized_name': 'Family', 'value': '21'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '31'}]",[],Not available,TRUE
Not available,Stung Treng’s Silk Weaving Center,"Many tourists know that Stung Treng, the northeastern province of Cambodia, is rich in nature tourism sites.",Stung Treng,729353,Stung Treng,https://www.tripadvisor.com/Tourism-g729353-Stung_Treng_Stung_Treng_Province-Vacations.html?m=66827,"{'street1': '', 'street2': '', 'state': 'Stung Treng Province', 'country': 'Cambodia', 'postalcode': '', 'address_string': 'Stung Treng Cambodia'}","[{'level': 'Province', 'name': 'Stung Treng Province', 'location_id': '2366677'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",13.575246,105.97195,Asia/Phnom_Penh,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,https://www.tripadvisor.com/Tourism-g729353-m66827-Stung_Treng_Stung_Treng_Province-Vacations.html#photos,Not available,Not available,Not available,Not available,Not available,Not available,"{'name': 'geographic', 'localized_name': 'Geographic'}","[{'name': 'city', 'localized_name': 'City'}]",Not available,Not available,[],Not available,[],Not available,TRUE
Not available,O’Pong Mohn Site,"The O'Pong Mohn Resort attracts visitors to its natural, small river setting. The spring water, which rises far",Stung Treng,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
Not available,Seam Pang Bird & Wildlife Watching,"Bird watching in Seam Pang can be undertaken in Virak Chey National Park, which is home to hundreds of",Stung Treng,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
Not available,Ancient Pagodas of Stung Treng,"Both the Hang Kho Ba pagoda, which is over 300 years old, and the Hang Savat pagoda are of cultural and",Stung Treng,729353,Stung Treng,https://www.tripadvisor.com/Tourism-g729353-Stung_Treng_Stung_Treng_Province-Vacations.html?m=66827,"{'street1': '', 'street2': '', 'state': 'Stung Treng Province', 'country': 'Cambodia', 'postalcode': '', 'address_string': 'Stung Treng Cambodia'}","[{'level': 'Province', 'name': 'Stung Treng Province', 'location_id': '2366677'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",13.575246,105.97195,Asia/Phnom_Penh,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,https://www.tripadvisor.com/Tourism-g729353-m66827-Stung_Treng_Stung_Treng_Province-Vacations.html#photos,Not available,Not available,Not available,Not available,Not available,Not available,"{'name': 'geographic', 'localized_name': 'Geographic'}","[{'name': 'city', 'localized_name': 'City'}]",Not available,Not available,[],Not available,[],Not available,TRUE
Not available,Anlong Svay Thom Dolphin Pool,Anlong Svay Thom's Dolphin pool or Preah Romkel Dolphin pool is one of the most cherished sites of Mekong,Stung Treng,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
Not available,Koh Khsach,"Koh Khsach is a favorite among tourists during the dry season, especially during Khmer New Year and",Stung Treng,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
